epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,627.819,0.45363,0.45702,0.93883,0.88876,0.71893,0.80493,0.63781,0.77441,1.04519,1.21737,0.000316095,0.000316095,0.000316095
120,633.433,0.4305,0.44931,0.90176,0.8841,0.73978,0.81205,0.64729,0.74937,1.0279,1.17794,0.000306663,0.000306663,0.000306663
121,638.652,0.45684,0.45403,0.93068,0.88484,0.74089,0.82034,0.64798,0.76961,1.01036,1.18491,0.000297232,0.000297232,0.000297232
122,644.115,0.46804,0.45028,0.92796,0.88133,0.72874,0.80432,0.63836,0.77988,1.13769,1.17567,0.000287801,0.000287801,0.000287801
123,649.652,0.44228,0.44396,0.90809,0.87499,0.72174,0.80094,0.62423,0.78782,1.18342,1.16917,0.000278369,0.000278369,0.000278369
124,654.413,0.4655,0.46849,0.91095,0.87751,0.72066,0.81412,0.61879,0.77631,1.16253,1.14667,0.000268938,0.000268938,0.000268938
125,660.328,0.4672,0.45835,0.94134,0.84409,0.7156,0.79661,0.61618,0.82245,1.15442,1.17549,0.000259506,0.000259506,0.000259506
126,665.339,0.43035,0.42365,0.90557,0.84415,0.72328,0.79868,0.62284,0.84439,1.10142,1.21913,0.000250075,0.000250075,0.000250075
127,670.655,0.47248,0.47721,0.91857,0.82582,0.7284,0.80357,0.6286,0.79652,1.10623,1.1804,0.000240644,0.000240644,0.000240644
128,676.138,0.44482,0.432,0.91998,0.83493,0.7573,0.81185,0.62941,0.77537,1.0469,1.16681,0.000231212,0.000231212,0.000231212
129,681.101,0.42917,0.41642,0.91355,0.8659,0.74061,0.81831,0.63598,0.76887,1.04328,1.18835,0.000221781,0.000221781,0.000221781
130,686.896,0.45147,0.44413,0.9099,0.92998,0.68698,0.82262,0.64847,0.76761,0.99448,1.1968,0.000212349,0.000212349,0.000212349
131,691.744,0.42599,0.41589,0.90766,0.9436,0.70662,0.82041,0.63724,0.77302,1.04459,1.2053,0.000202918,0.000202918,0.000202918
132,697.132,0.40825,0.39427,0.90153,0.82591,0.76533,0.81102,0.63682,0.76157,1.10409,1.20964,0.000193487,0.000193487,0.000193487
133,702.812,0.39858,0.40976,0.90558,0.85146,0.7382,0.80692,0.63422,0.76063,1.11145,1.20086,0.000184055,0.000184055,0.000184055
134,707.41,0.444,0.42115,0.92811,0.87979,0.71802,0.81396,0.63751,0.77616,1.0531,1.20859,0.000174624,0.000174624,0.000174624
135,713.043,0.42961,0.40858,0.90979,0.8929,0.72004,0.82179,0.65493,0.77065,1.04718,1.21029,0.000165192,0.000165192,0.000165192
136,718.184,0.40269,0.43065,0.8934,0.91838,0.72695,0.82668,0.65926,0.76516,1.03866,1.19395,0.000155761,0.000155761,0.000155761
137,723.439,0.40593,0.44096,0.89419,0.86466,0.73645,0.82514,0.65212,0.75808,1.04686,1.18302,0.00014633,0.00014633,0.00014633
